lepesek_szama,befejezes_oka,eltolas_meterben,simitas,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,kapott_pontszam
1290,goal,0.0100,0.2500,0.5868,6.0000,27.4142,898.4142
