lepesek_szama,befejezes_oka,eltolas_meterben,simitas,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,kapott_pontszam
1734,goal,0.0380,0.3000,0.6959,6.0000,27.2626,853.8626
