lepesek_szama,befejezes_oka,mppi_vx_max,mppi_wz_max,mppi_vx_std,mppi_wz_std,mppi_cost_weight,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,sebessegvaltozas_energia,kapott_pontszam
1216,goal,0.4189,1.7318,0.1288,0.3236,4.4321,0.5778,6.0000,27.4233,6.0577,905.8233
