lepesek_szama,befejezes_oka,mppi_vx_max,mppi_wz_max,mppi_vx_std,mppi_wz_std,mppi_cost_weight,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,sebessegvaltozas_energia,kapott_pontszam
1229,goal,0.4119,1.7185,0.1283,0.3258,4.3819,0.5821,6.0000,27.4195,6.0890,904.5195
