lepesek_szama,befejezes_oka,mppi_vx_max,mppi_wz_max,mppi_vx_std,mppi_wz_std,mppi_cost_weight,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,sebessegvaltozas_energia,kapott_pontszam
1794,goal,0.4418,1.6125,0.1222,0.3234,4.6215,0.5907,6.0000,27.4108,8.0520,848.0108
