lepesek_szama,befejezes_oka,eltolas_meterben,simitas,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,kapott_pontszam
2214,goal,-0.0024,0.2500,0.5805,2.0909,27.4205,806.0205
