lepesek_szama,befejezes_oka,mppi_vx_max,mppi_wz_max,mppi_vx_std,mppi_wz_std,mppi_cost_weight,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,sebessegvaltozas_energia,kapott_pontszam
1209,goal,0.4136,1.7009,0.1303,0.3255,4.4462,0.5940,6.0000,27.4071,6.2135,906.5071
