lepesek_szama,befejezes_oka,mppi_vx_max,mppi_wz_max,mppi_vx_std,mppi_wz_std,mppi_cost_weight,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,sebessegvaltozas_energia,kapott_pontszam
1172,goal,0.4175,1.7399,0.1312,0.3219,4.3941,0.5828,6.0000,27.4187,5.0956,910.2187
