inditas_idopont,algoritmus,palya_nev,scenario,fazis,tervezesi_ido (sec),tervezett_ut_hossza (meter),memoria (MB),cpu_kihasznaltsag (%),szamitasok_szama (db)
2026-02-26 14:59:43,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_2.csv_static,static,statikus,0.20632580700112158,33.687085459347166,61.65234375,99.1,20512
2026-02-26 15:05:13,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_2.csv_static,static,statikus,0.22902552600135095,33.687085459347166,65.67578125,108.1,20512
2026-02-26 15:08:35,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_2.csv_static,static,statikus,0.2236195349978516,33.687085459347166,69.8359375,116.3,20512
2026-02-26 15:11:03,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_2.csv_static,static,statikus,0.25570697899820516,33.687085459347166,63.5,81.3,20512
2026-02-26 15:13:37,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_2.csv_static,static,statikus,0.21505577400239417,33.687085459347166,69.82421875,113.4,20512
2026-02-26 15:16:08,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_2.csv_static,static,statikus,0.2539002599987725,33.687085459347166,62.32421875,103.9,20512
2026-02-26 15:19:17,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.3756746889994247,57.10524355722582,63.74609375,102.6,36074
2026-02-26 15:24:31,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.33500458099661046,57.10524355722582,63.5703125,94.3,36074
2026-02-26 15:28:39,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.3860316309983318,57.10524355722582,64.75,110.2,36074
2026-02-26 17:44:54,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_1.csv_static,static,statikus,0.3844065790000286,44.26665636034826,58.453125,105.3,24465
2026-02-26 17:47:01,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.6751624049999805,57.10524355722582,60.07421875,97.4,36074
2026-02-26 17:51:40,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.5218267980000064,57.10524355722582,60.3359375,102.7,36074
2026-02-26 17:54:58,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.5439302739999903,57.10524355722582,60.38671875,100.8,36074
2026-02-26 17:59:48,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.5102016089999779,57.10524355722582,60.30078125,97.0,36074
2026-02-26 18:04:16,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.5109203039999102,57.10524355722582,60.20703125,98.9,36074
2026-02-26 18:06:04,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.7317951060001633,57.10524355722582,61.3359375,103.4,36074
