lepesek_szama,befejezes_oka,eltolas_meterben,simitas,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,kapott_pontszam
2222,goal,0.0070,0.2500,0.5995,1.7466,27.4019,805.2019
