lepesek_szama,befejezes_oka,mppi_vx_max,mppi_wz_max,mppi_vx_std,mppi_wz_std,mppi_cost_weight,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,sebessegvaltozas_energia,kapott_pontszam
1988,collision,0.4347,1.7260,0.1253,0.3129,3.9360,7.0610,0.1773,20.9405,8.3643,-1177.8595
