lepesek_szama,befejezes_oka,mppi_vx_max,mppi_wz_max,mppi_vx_std,mppi_wz_std,mppi_cost_weight,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,sebessegvaltozas_energia,kapott_pontszam
1694,goal,0.4518,1.6397,0.1243,0.3233,4.7536,0.5960,6.0000,27.4055,7.4567,858.0055
