lepesek_szama,befejezes_oka,mppi_vx_max,mppi_cost_weight,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,sebessegvaltozas_energia,kapott_pontszam
1263,goal,0.4071,3.8236,0.5833,6.0000,27.4182,6.0123,901.1182
