lepesek_szama,befejezes_oka,mppi_vx_max,mppi_wz_max,mppi_vx_std,mppi_wz_std,mppi_cost_weight,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,sebessegvaltozas_energia,kapott_pontszam
2198,goal,0.4365,1.7069,0.1272,0.3252,3.9094,0.5936,1.8602,27.4078,10.2771,807.6078
