lepesek_szama,befejezes_oka,mppi_vx_max,mppi_wz_max,mppi_vx_std,mppi_wz_std,mppi_cost_weight,celtol_valo_tavolsag (m),legkozelebbi_akadaly_tavolsag,ossz_haladas,sebessegvaltozas_energia,kapott_pontszam
1787,goal,0.4328,1.6425,0.1280,0.4040,4.7770,0.5895,6.0000,27.4117,9.3360,848.7117
